AÑO|MES|CODIGO_SECTOR_N1|PROVINCIA|CANTON|VENTAS_NETAS_TARIFA_GRAVADA|VENTAS_NETAS_TARIFA_0|VENTAS_NETAS_TARIFA_VARIABLE|VENTAS_NETAS_TARIFA_5|EXPORTACIONES|COMPRAS_NETAS_TARIFA_GRAVADA|COMPRAS_NETAS_TARIFA_0|IMPORTACIONES|COMPRAS_RISE|TOTAL_COMPRAS|TOTAL_VENTAS
2025|2|O|AZUAY|PUCARA|0,0000|21988,6400|0,0000|0,0000|0,0000|5578,0300|796,6900|0,0000|0,0000|6374,7200|21988,6400
2025|2|K|ZAMORA CHINCHIPE|CHINCHIPE|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2025|2|O|NAPO|EL CHACO|1239,1200|26924,1100|0,0000|0,0000|0,0000|106410,1600|22346,9800|0,0000|960,2500|129717,3900|28163,2300
2025|2|L|CAÑAR|EL TAMBO|5889,4600|0,0100|0,0000|0,0000|0,0000|3325,7000|459,2100|0,0000|0,0000|4155,4600|5889,4700
2025|2|H|EL ORO|ATAHUALPA|80,0000|0,0000|0,0000|0,0000|0,0000|3272,4900|75,9300|0,0000|0,0000|4129,3700|80,0000
2025|2|N|MORONA SANTIAGO|SUCUA|91433,1200|12015,2600|0,0000|0,0000|0,0000|84265,7400|7125,5000|0,0000|0,0000|91391,2400|103448,3800
2025|2|H|AZUAY|GUACHAPALA|183,8800|11589,8500|0,0000|0,0000|0,0000|3063,2700|1427,1900|0,0000|0,0000|4490,4600|11773,7300
2025|2|L|CHIMBORAZO|CUMANDA|533200,5500|780,0000|0,0000|0,0000|0,0000|519875,7400|7009,1400|0,0000|0,0000|527828,6800|533980,5500
2025|2|J|SANTA ELENA|SANTA ELENA|70006,7200|9713,8700|0,0000|0,0000|0,0000|37663,1700|6723,6200|0,0000|0,0000|44386,7900|79720,5900
2025|2|F|CAÑAR|CAÑAR|516982,5400|49631,5000|0,0000|0,0000|0,0000|121066,6000|58648,6800|0,0000|2468,0000|190785,6100|566614,0400
2025|2|S|ORELLANA|LA JOYA DE LOS SACHAS|168257,6900|511451,6200|0,0000|0,0000|0,0000|188657,1900|425237,4000|0,0000|3764,0700|620509,2400|679709,3100
2025|2|S|GUAYAS|EL EMPALME|35416,2500|237767,7400|0,0000|0,0000|0,0000|43236,2700|174845,8100|0,0000|1937,0000|220695,4100|273183,9900
2025|2|E|CAÑAR|AZOGUES|49802,2600|430073,3200|0,0000|0,0000|0,0000|146187,0900|31642,8700|0,0000|11761,6500|196142,4200|479875,5800
2025|2|Q|LOS RIOS|BUENA FE|4037,3000|78821,5700|0,0000|0,0000|0,0000|37449,5000|46871,7700|0,0000|1345,0900|87174,0100|82858,8700
2025|2|H|CHIMBORAZO|GUANO|6885,6300|81781,1700|0,0000|638,0900|0,0000|13459,9300|29539,2800|0,0000|365,0000|43364,2100|89304,8900
2025|2|P|SANTA ELENA|SANTA ELENA|19772,2900|129323,4900|0,0000|0,0000|0,0000|25141,4300|24561,4000|0,0000|4546,6000|54839,7400|149095,7800
2025|2|C|ZAMORA CHINCHIPE|CHINCHIPE|15419,7300|7222,1600|0,0000|0,0000|0,0000|10402,2600|10059,1000|3450,6700|0,0000|23912,0300|22641,8900
2025|2|P|PICHINCHA|SAN MIGUEL DE LOS BANCOS|674,5900|0,0000|0,0000|0,0000|0,0000|210,3100|0,0000|0,0000|0,0000|210,3100|674,5900
2025|2|O|LOJA|PUYANGO|1731,0000|0,0000|0,0000|0,0000|0,0000|314494,3100|16738,2900|0,0000|7058,0000|338290,6000|1731,0000
2025|2|P|MANABI|JIPIJAPA|41517,4400|9982,4900|0,0000|0,0000|0,0000|12067,1700|38852,4600|0,0000|20,2500|50939,8800|51499,9300
2025|2|A|LOJA|PINDAL|27632,6600|374578,6500|0,0000|0,0000|0,0000|48409,0200|307111,1900|0,0000|1460,0000|372017,0000|402211,3100
2025|2|H|COTOPAXI|LA MANA|101724,3100|830882,2500|0,0000|0,0000|0,0000|186656,0100|505137,3800|1767,8400|64713,5000|758274,7300|932606,5600
2025|2|I|MANABI|PICHINCHA|6190,1800|23877,6400|0,0000|0,0000|0,0000|1527,5800|13305,6600|0,0000|7200,0000|22033,2400|30067,8200
2025|2|S|AZUAY|NABON|4958,9200|10383,0100|0,0000|0,0000|0,0000|8678,8700|4149,3100|0,0000|954,4600|14425,9300|15341,9300
2025|2|Q|LOS RIOS|VALENCIA|949,9500|76960,9200|0,0000|0,0000|0,0000|13107,2400|52723,5500|0,0000|0,0000|65830,7900|77910,8700
2025|2|F|GUAYAS|ISIDRO AYORA|295458,7900|0,0000|0,0000|0,0000|0,0000|82009,3300|43908,0800|0,0000|0,0000|130864,6300|295458,7900
2025|2|I|SUCUMBIOS|CUYABENO|74763,4300|15160,1500|0,0000|0,0000|0,0000|45927,7500|23566,1000|0,0000|19,0000|69512,8500|89923,5800
2025|2|N|PASTAZA|MERA|41331,0200|1025,7800|0,0000|0,0000|0,0000|27792,4300|691,5700|0,0000|600,0000|29084,0000|42356,8000
2025|2|L|SUCUMBIOS|PUTUMAYO|27147,2600|0,0000|0,0000|0,0000|0,0000|4099,5200|3183,1300|0,0000|671,7500|7954,4000|27147,2600
2025|2|L|MORONA SANTIAGO|SUCUA|42382,0900|10321,1200|0,0000|0,0000|0,0000|54166,9900|3798,1400|0,0000|0,0000|57965,1300|52703,2100
2025|2|M|EL ORO|LAS LAJAS|14705,2800|689,0500|0,0000|0,0000|0,0000|9004,1900|947,6700|0,0000|100,0000|10051,8600|15394,3300
2025|2|C|TUNGURAHUA|BAÑOS DE AGUA SANTA|447170,0700|1960254,9600|0,0000|0,0000|0,0000|587771,5100|692622,4300|1734709,2600|1907,1600|3017072,1700|2407425,0300
2025|2|A|MORONA SANTIAGO|PALORA|60297,8900|362905,4500|0,0000|0,0000|542427,0200|180603,2400|543524,2600|3562,0000|20349,1600|750618,3400|965630,3600
2025|2|O|TUNGURAHUA|BAÑOS DE AGUA SANTA|25131,3000|333517,1700|0,0000|0,0000|0,0000|307618,3600|15953,7300|0,0000|7451,8000|331023,8900|358648,4700
2025|2|K|SANTO DOMINGO DE LOS TSACHILAS|SANTO DOMINGO|91654,9800|3696,3300|0,0000|0,0000|0,0000|63819,6800|14486,4600|0,0000|2055,1200|82720,3100|95351,3100
2025|2|R|MANABI|PEDERNALES|9341,7300|1000,0000|0,0000|0,0000|0,0000|1414,8700|0,0000|0,0000|0,0000|1414,8700|10341,7300
2025|2|S|GUAYAS|NARANJAL|230735,4000|153252,4200|0,0000|0,0000|0,0000|111042,0700|92558,2700|529,3800|35303,0000|239432,7200|383987,8200
2025|2|S|AZUAY|GUACHAPALA|2797,5600|0,0000|0,0000|0,0000|0,0000|2969,2900|603,0700|0,0000|0,0000|3572,3600|2797,5600
2025|2|S|LOJA|OLMEDO|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2025|2|I|GUAYAS|NOBOL|3551,0700|10685,9500|0,0000|0,0000|0,0000|4272,4300|5990,5500|0,0000|0,0000|10262,9800|14237,0200
2025|2|M|CHIMBORAZO|COLTA|15173,5400|10708,1000|0,0000|0,0000|0,0000|53719,7700|13109,8700|0,0000|0,0000|68843,1000|25881,6400
2025|2|L|SANTA ELENA|SANTA ELENA|220807,6900|203593,6800|0,0000|0,0000|0,0000|253201,9300|60449,9400|250,0000|14285,7000|333012,4100|424401,3700
2025|2|N|CHIMBORAZO|CUMANDA|75353,4500|4702,8000|0,0000|1639,5000|0,0000|28582,7800|4349,2800|0,0000|95,0500|33422,2500|81695,7500
2025|2|Q|COTOPAXI|SALCEDO|6689,5600|138345,8000|0,0000|0,0000|0,0000|47999,5100|60271,6300|0,0000|4822,5500|113141,1400|145035,3600
2025|2|L|CARCHI|MIRA|3078,1500|800,0000|0,0000|0,0000|0,0000|3943,2000|0,0000|0,0000|0,0000|3943,2000|3878,1500
2025|2|N|GUAYAS|NARANJITO|15854,9300|36023,4500|0,0000|0,0000|0,0000|16649,6200|15680,7700|0,0000|7002,1400|39332,5300|51878,3800
2025|2|A|GUAYAS|BALAO|6350,2600|2338962,1900|0,0000|0,0000|0,0000|286985,1000|998031,5200|0,0000|60180,2400|1355696,9700|2345312,4500
2025|2|O|SUCUMBIOS|GONZALO PIZARRO|1401,6600|14705,1900|0,0000|0,0000|0,0000|233079,7900|2374,3000|0,0000|127,9700|235582,0600|16106,8500
2025|2|C|AZUAY|OÑA|27116,4700|3644,2400|0,0000|0,0000|0,0000|16811,0700|15053,7900|0,0000|1784,1400|34147,9200|30760,7100
2025|2|O|MANABI|JARAMIJO|1129,8600|160503,1100|0,0000|0,0000|0,0000|280572,7000|61489,9600|0,0000|290,0000|342352,6600|161632,9700
2025|2|F|IMBABURA|SAN MIGUEL DE URCUQUI|93259,4200|100,0000|0,0000|10438,4800|0,0000|23093,7600|6292,7600|0,0000|6978,0000|38610,0400|103797,9000
2025|2|A|BOLIVAR|LAS NAVES|20018,6800|168257,8700|0,0000|0,0000|0,0000|23321,9800|85830,2200|0,0000|80,0000|109426,9600|188276,5500
2025|2|J|GUAYAS|SANTA LUCIA|120105,2900|0,0000|0,0000|0,0000|0,0000|64635,2300|5478,0500|0,0000|600,0000|71980,2700|120105,2900
2025|2|R|CAÑAR|AZOGUES|75651,3300|3397,4600|0,0000|0,0000|0,0000|26714,2200|13743,6900|1765,2900|0,0000|42987,5000|79048,7900
2025|2|K|IMBABURA|IBARRA|328473,7800|699847,1200|0,0000|0,0000|0,0000|704326,8400|138338,6900|0,0000|27052,5900|871199,8300|1028320,9000
2025|2|K|MANABI|EL CARMEN|2339,1800|500379,7800|0,0000|0,0000|0,0000|106278,9900|53499,4100|0,0000|4225,2300|164003,6300|502718,9600
2025|2|A|MANABI|PAJAN|8234,4700|152177,2900|0,0000|0,0000|0,0000|20928,5700|19679,7400|0,0000|0,0000|40608,3100|160411,7600
2025|2|R|CARCHI|TULCAN|7852,7300|3211,2700|0,0000|0,0000|0,0000|10883,6400|8759,5900|0,0000|483,7500|20126,9800|11064,0000
2025|2|K|LOS RIOS|QUEVEDO|25901,3600|33326,2500|0,0000|0,0000|0,0000|58534,7300|30505,1500|200,0000|446,0000|89685,8800|59227,6100
2025|2|Q|ZAMORA CHINCHIPE|YANTZAZA|1735,3600|74808,0100|0,0000|0,0000|0,0000|30208,9400|40451,8200|8,6300|459,0000|71128,3900|76543,3700
2025|2|H|GUAYAS|LOMAS DE SARGENTILLO|2631,8800|71851,2800|0,0000|0,0000|0,0000|32736,4300|6867,4800|0,0000|0,0000|39603,9100|74483,1600
2025|2|M|EL ORO|EL GUABO|536153,5700|82637,6400|0,0000|2857,1400|0,0000|275072,7600|19269,5500|237,8800|6518,1500|352232,9200|621648,3500
2025|2|C|MORONA SANTIAGO|TIWINTZA|0,0000|0,0000|0,0000|0,0000|0,0000|2145,5500|28,2500|0,0000|0,0000|2173,8000|0,0000
2025|2|B|CARCHI|MONTUFAR|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2025|2|A|AZUAY|NABON|1182,3600|13690,1100|0,0000|52,0000|0,0000|11343,9000|3865,2800|0,0000|0,0000|20042,6900|14924,4700
2025|2|I|EL ORO|ARENILLAS|472397,9500|26413,1600|0,0000|0,0000|0,0000|147839,5600|282536,6900|11017,4300|7019,1500|452203,6400|498811,1100
2025|2|Q|AZUAY|SANTA ISABEL|2433,6500|12821,4800|0,0000|0,0000|0,0000|38428,2300|13710,0400|0,0000|2843,0000|54981,2700|15255,1300
2025|2|O|MANABI|SAN VICENTE|0,0000|9784,4600|0,0000|0,0000|0,0000|119238,6900|8628,7000|0,0000|0,0000|127867,3900|9784,4600
2025|2|K|GALAPAGOS|SAN CRISTOBAL|0,0000|0,0000|0,0000|0,0000|0,0000|245,0000|10,4500|0,0000|0,0000|255,4500|0,0000
2025|2|I|EL ORO|HUAQUILLAS|125823,3400|43644,7300|0,0000|0,0000|0,0000|97382,9000|37154,7300|0,0000|3307,7000|138357,6800|169468,0700
2025|2|R|LOS RIOS|MONTALVO|0,0000|2461,3500|0,0000|0,0000|0,0000|503,4200|138,0000|0,0000|0,0000|641,4200|2461,3500
2025|2|H|MANABI|FLAVIO ALFARO|5512,7300|54655,5700|0,0000|0,0000|0,0000|16574,2600|22960,3300|0,0000|0,0000|39534,5900|60168,3000
2025|2|C|CHIMBORAZO|CHUNCHI|54306,8800|6365,8500|0,0000|0,0000|0,0000|51507,0900|16924,5900|0,0000|0,0000|68431,6800|60672,7300
2025|2|A|TUNGURAHUA|BAÑOS DE AGUA SANTA|10635,4900|634837,1800|0,0000|0,0000|0,0000|190155,7600|176078,6900|0,0000|0,0000|366234,4500|645472,6700
2025|2|I|PICHINCHA|PEDRO VICENTE MALDONADO|177569,2700|10953,5300|0,0000|0,0000|0,0000|166892,7200|12230,0000|0,0000|1837,7700|180960,4900|188522,8000
2025|2|N|CAÑAR|EL TAMBO|2546,5800|16252,8000|0,0000|0,0000|0,0000|2911,7800|17763,2200|0,0000|0,0000|20675,0000|18799,3800
2025|2|S|SUCUMBIOS|PUTUMAYO|3757,8300|8149,9200|0,0000|0,0000|0,0000|3620,8100|312,3900|0,0000|0,0000|3933,2000|11907,7500
2025|2|Q|LOJA|PUYANGO|1536,1800|6980,8900|0,0000|0,0000|0,0000|2534,2300|2209,9800|0,0000|0,0000|4744,2100|8517,0700
2025|2|R|EL ORO|SANTA ROSA|7748,1400|573,5200|0,0000|0,0000|0,0000|9671,2000|863,0400|0,0000|5,5000|10539,7400|8321,6600
2025|2|R|AZUAY|OÑA|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2025|2|D|COTOPAXI|LA MANA|0,0000|5973,3500|0,0000|0,0000|0,0000|2864,4400|145,3100|0,0000|0,0000|3009,7500|5973,3500
2025|2|S|LOS RIOS|MOCACHE|15794,1100|28362,4000|0,0000|0,0000|0,0000|14941,5900|6913,2500|0,0000|0,0000|21854,8400|44156,5100
2025|2|A|AZUAY|SANTA ISABEL|7392,1600|262245,6500|0,0000|52,6700|0,0000|19236,1800|248357,6300|0,0000|1476,7500|271733,9500|269690,4800
2025|2|L|LOS RIOS|VINCES|334297,3400|527895,0000|0,0000|0,0000|0,0000|332476,1900|345020,7400|0,0000|0,0000|677496,9300|862192,3400
2025|2|B|MANABI|SUCRE|0,0000|0,0000|0,0000|41604,3700|0,0000|6872,8600|3660,7600|0,0000|1374,8500|11908,4700|41604,3700
2025|2|R|ZAMORA CHINCHIPE|EL PANGUI|5,0100|0,0000|0,0000|0,0000|0,0000|257,2100|23,4000|0,0000|0,0000|280,6100|5,0100
2025|2|I|LOS RIOS|MONTALVO|10207,0000|6658,1800|0,0000|0,0000|0,0000|10938,5300|4162,5100|482,0900|0,0000|15583,1300|16865,1800
2025|2|E|COTOPAXI|SIGCHOS|0,0000|1029,4000|0,0000|0,0000|0,0000|650,1700|81,6100|0,0000|0,0000|731,7800|1029,4000
2025|2|F|ZAMORA CHINCHIPE|PAQUISHA|25,0000|0,0000|0,0000|0,0000|0,0000|45834,9600|6036,2700|0,0000|0,0000|64443,9900|25,0000
2025|2|Q|ZAMORA CHINCHIPE|PAQUISHA|12,3600|0,0000|0,0000|0,0000|0,0000|6,3600|0,0000|0,0000|0,0000|6,3600|12,3600
2025|2|P|IMBABURA|PIMAMPIRO|0,0000|18054,5500|0,0000|0,0000|0,0000|194,1400|379,1800|0,0000|745,0000|1318,3200|18054,5500
2025|2|B|PASTAZA|PASTAZA|0,0000|1066,3800|0,0000|0,0000|0,0000|1578,9800|0,0000|0,0000|69,5000|1648,4800|1066,3800
2025|2|S|BOLIVAR|LAS NAVES|3324,3500|3137,8300|0,0000|0,0000|0,0000|3288,8700|376,4000|0,0000|0,0000|3665,2700|6462,1800
2025|2|J|NAPO|CARLOS JULIO AROSEMENA TOLA|1800,0000|0,0000|0,0000|0,0000|0,0000|1790,0000|0,0000|0,0000|0,0000|1790,0000|1800,0000
2025|2|N|CARCHI|SAN PEDRO DE HUACA|580,0000|0,0000|0,0000|0,0000|0,0000|7682,3300|120,2000|0,0000|0,0000|7802,5300|580,0000
2025|2|R|CARCHI|BOLIVAR|0,0100|0,0000|0,0000|0,0000|0,0000|467,2700|3115,9600|0,0000|0,0000|3583,2300|0,0100
2025|2|I|MANABI|PAJAN|26880,5500|1856,8600|0,0000|0,0000|0,0000|20048,9400|1238,3800|0,0000|0,0000|21287,3200|28737,4100
2025|2|E|AZUAY|SANTA ISABEL|0,0000|6006,6700|0,0000|0,0000|0,0000|10723,4500|469,6900|0,0000|755,1500|11948,2900|6006,6700
2025|2|I|LOS RIOS|BABA|45853,5100|37345,5000|0,0000|0,0000|0,0000|17063,4500|27581,5300|0,0000|2258,0000|46902,9800|83199,0100
2025|2|O|NAPO|CARLOS JULIO AROSEMENA TOLA|0,0000|452910,3000|0,0000|0,0000|0,0000|140961,2300|4104,7900|0,0000|32748,0000|177962,5900|452910,3000
2025|2|Q|GALAPAGOS|SANTA CRUZ|64779,7900|35995,3700|0,0000|0,0000|0,0000|34084,7200|19852,0300|0,0000|13640,6800|68439,2000|100775,1600
2025|2|B|EL ORO|ZARUMA|328637,1300|830950,8600|0,0000|0,0000|12434565,6900|2339349,3000|1514302,9900|28865,4700|35830,9200|3962420,2700|13594153,6800
2025|2|R|GUAYAS|PEDRO CARBO|1200,2000|1223,0000|0,0000|0,0000|0,0000|1242,1600|180,7600|0,0000|0,0000|1422,9200|2423,2000
2025|2|T|GUAYAS|GUAYAQUIL|159342,4300|97417,9500|0,0000|0,0000|0,0000|71876,0700|41533,7800|0,0000|608,1300|115901,5900|256760,3800
2025|2|A|GALAPAGOS|ISABELA|17697,8100|43210,2400|0,0000|0,0000|0,0000|13645,2700|6985,5100|0,0000|4994,0000|25624,7800|60908,0500
2025|1|J|SANTO DOMINGO DE LOS TSACHILAS|SANTO DOMINGO|2108982,9900|48291,4800|0,0000|0,0000|1436,5300|1043468,2800|142477,7600|9410,5000|31031,7000|1261345,0500|2158711,0000
2025|1|S|COTOPAXI|LATACUNGA|560393,7900|765757,6300|0,0000|45049,1500|9930,5200|567479,8900|496808,9500|25,6900|34716,4400|1150140,8200|1381131,0900
2025|1|A|AZUAY|OÑA|120,0000|4774,0000|0,0000|0,0000|0,0000|2479,0000|589,0000|0,0000|0,0000|3068,0000|4894,0000
2025|1|M|MANABI|TOSAGUA|204620,0700|998022,6400|0,0000|0,0000|0,0000|185731,9800|914654,5200|0,0000|412,5000|1104978,8300|1202642,7100
2025|1|J|GUAYAS|GUAYAQUIL|146010957,3500|1499302,6100|900,0100|22407949,2900|1420878,0600|79957119,5700|15589210,0200|8542250,9800|626980,5000|134782843,5100|171339987,3200
2025|1|G|GUAYAS|NOBOL|1926474,6000|1287659,6600|0,0000|92072,6300|17850,0000|1991407,2700|893762,2100|613,2200|28430,5000|2951503,7900|3324056,8900
2025|1|C|CAÑAR|BIBLIAN|12368,1600|19478,3000|0,0000|0,0000|0,0000|14651,9300|8358,2200|0,0000|7,0000|23017,1500|31846,4600
2025|1|C|ZAMORA CHINCHIPE|NANGARITZA|14133,9600|58,5000|0,0000|0,0000|0,0000|3857,9900|133,1700|0,0000|4062,3000|8060,6000|14192,4600
2025|1|A|COTOPAXI|PUJILI|51473,1800|910482,3200|0,0000|0,0000|408854,8900|194345,1200|569573,9900|8973,4700|7691,5500|780612,7000|1370810,3900
2025|1|I|GUAYAS|DAULE|1274297,9400|265006,7600|61428,8300|420,0000|0,0000|773649,1800|397147,6100|0,0000|18314,8000|1192230,5800|1601153,5300
2025|1|I|EL ORO|MACHALA|1475646,6900|663582,7500|77459,1600|0,0000|0,0000|809343,0900|642872,5700|561,7800|88387,3600|1553956,5700|2216688,6000
2025|1|N|LOJA|LOJA|2168759,4800|106386,0300|0,0000|0,0000|24230,7700|990540,0000|178449,9100|9515,2300|33215,1000|1220742,8900|2299376,2800
2025|1|I|CHIMBORAZO|ALAUSI|8175,8300|45232,0700|0,0000|0,0000|0,0000|12408,4300|27862,2600|0,0000|0,0000|40270,6900|53407,9000
2025|1|A|EL ORO|PIÑAS|11462,5300|6761023,3500|0,0000|0,0000|0,0000|403234,0500|4961660,8400|28890,0000|30079,3000|5428118,6400|6772485,8800
2025|1|M|MANABI|SUCRE|289299,4300|152211,3800|0,0000|170,9400|0,0000|249189,8000|208657,6300|56,8800|1541,0400|473736,4000|441681,7500
2025|1|J|IMBABURA|OTAVALO|78115,3400|14608,0000|0,0000|0,0000|0,0000|63948,5600|17386,3300|3676,7400|770,9600|85782,5900|92723,3400
2025|1|G|COTOPAXI|LA MANA|4730834,6900|3178400,8100|0,0000|424575,3200|0,0000|4636724,5100|2322142,9100|10085,7000|88945,5700|7558769,3500|8333810,8200
2025|1|F|BOLIVAR|ECHEANDIA|10494,0400|11996,8900|0,0000|0,0000|0,0000|41430,5600|2600,4700|0,0000|0,0000|44462,6700|22490,9300
2025|1|F|TUNGURAHUA|BAÑOS DE AGUA SANTA|239799,5400|3859,4600|0,0000|0,0000|0,0000|272649,6500|11499,7700|0,0000|3719,7500|303233,7400|243659,0000
2025|1|Q|GUAYAS|DURAN|29918,3900|560336,4200|0,0000|176,4800|0,0000|342088,9700|207040,5300|0,0000|5239,6900|554826,5300|590431,2900
2025|1|S|PASTAZA|PASTAZA|209390,1600|191638,1700|0,0000|3754,4000|0,0000|239765,1700|73573,1700|40,5000|37173,5200|354136,2100|404782,7300
2025|1|P|IMBABURA|PIMAMPIRO|0,0000|18159,5500|0,0000|0,0000|0,0000|235,8600|2713,3700|0,0000|707,5000|3684,9100|18159,5500
2025|1|Q|COTOPAXI|LA MANA|2511,2500|65674,6500|0,0000|0,0000|0,0000|43690,3600|30461,1400|8,0000|705,2200|84262,5000|68185,9000
2025|1|M|TUNGURAHUA|SANTIAGO DE PILLARO|112145,0300|14099,5500|0,0000|0,0000|0,0000|142470,2500|29315,7500|0,0000|677,6500|175450,5500|126244,5800
2025|1|S|GUAYAS|SAMBORONDON|2630172,6000|3230517,4900|0,0000|0,0000|24758,0000|1965294,1500|1564320,0400|58438,9400|126541,2200|3718237,5500|5885448,0900
2025|1|A|GUAYAS|DURAN|2923327,8600|79545464,1700|0,0000|17668,2900|162581121,5500|27326196,4200|150747129,4100|4110530,3100|441038,1800|183027267,7400|245067581,8700
2025|1|G|ESMERALDAS|RIO VERDE|963374,7300|5059898,7700|0,0000|319703,2400|0,0000|1271016,9900|4223800,8900|3973,5500|57346,3700|5912037,9800|6342976,7400
2025|1|F|GUAYAS|GUAYAQUIL|65907900,2400|8856010,9700|14260,9700|510973,8800|5560757,3100|59399066,4300|7256752,3000|3740577,3600|1255580,3900|75928310,5300|80849903,3700
2025|1|G|CHIMBORAZO|CHAMBO|492444,3700|276421,1800|0,0000|11383,5700|0,0000|539431,9200|278941,1800|0,0000|0,0000|826953,9300|780249,1200
2025|1|I|GUAYAS|EL EMPALME|73362,5800|59721,2800|0,0000|0,0000|0,0000|57565,7700|129851,1600|0,0000|0,0000|187735,2200|133083,8600
2025|1|G|IMBABURA|COTACACHI|1570440,1100|917523,1700|0,0000|186972,8500|7488,4200|1602493,0900|806541,4500|2100,5600|10343,4600|2614260,4800|2682424,5500
2025|1|P|SANTO DOMINGO DE LOS TSACHILAS|LA CONCORDIA|18292,9500|16835,9800|0,0000|0,0000|0,0000|22226,7900|468,5500|0,0000|0,0000|22695,3400|35128,9300
2025|1|N|MORONA SANTIAGO|GUALAQUIZA|129876,0900|53851,8200|0,0000|2136,3800|0,0000|71200,7800|4608,1200|0,0000|870,0000|77740,9500|185864,2900
2025|1|S|EL ORO|HUAQUILLAS|242193,7700|177075,6400|0,0000|17128,9500|850,0000|206575,5300|83824,2500|0,0000|4469,5500|318716,3200|437248,3600
2025|1|S|LOS RIOS|QUEVEDO|770336,3300|1440061,4300|0,0000|742,0000|0,0000|933190,3700|629945,3000|697,0700|27233,6400|1593116,0100|2211139,7600
2025|1|M|MANABI|SAN VICENTE|57291,2100|16937,0500|0,0000|0,0000|0,0000|33774,3000|14057,5300|56,2000|1400,0000|80350,5100|74228,2600
2025|1|G|LOS RIOS|QUINSALOMA|1713154,2500|11380163,8200|0,0000|548054,9200|8488216,0100|2153836,3800|20198831,0200|873,9200|27688,8900|22911038,7200|22129589,0000
2025|1|G|NAPO|EL CHACO|490493,8000|145564,4500|0,0000|31170,5300|0,0000|380335,4800|205677,7200|0,0000|1066,8900|625480,9500|667228,7800
2025|1|M|SUCUMBIOS|CUYABENO|431064,4000|789,4200|0,0000|0,0000|0,0000|239220,0400|30982,5200|0,0000|9973,5400|282563,5500|431853,8200
2025|1|M|LOJA|CALVAS|101802,3600|8115,4000|0,0000|0,0000|0,0000|180810,7800|54661,1000|0,0000|758,0000|237554,8300|109917,7600
2025|1|A|ESMERALDAS|ESMERALDAS|502847,5100|1435757,1200|0,0000|0,0000|0,0000|603702,8200|531579,1300|576,3000|16104,5500|1152833,3900|1938604,6300
2025|1|Q|MANABI|SAN VICENTE|3682,7300|967,3700|0,0000|0,0000|0,0000|3428,2000|316,2100|0,0000|0,0000|3744,4100|4650,1000
2025|1|Q|LOJA|PINDAL|0,0000|320,0000|0,0000|0,0000|0,0000|60,8700|7,0000|0,0000|0,0000|67,8700|320,0000
2025|1|M|ZAMORA CHINCHIPE|CENTINELA DEL CONDOR|106806,7000|96382,0300|0,0000|10,0000|0,0000|121567,2000|33456,4700|0,0000|255,0000|159651,0300|203198,7300
2025|1|A|SUCUMBIOS|GONZALO PIZARRO|49,0900|6951,9100|0,0000|0,0000|0,0000|4713,9700|19119,3700|0,0000|8,1500|23841,4900|7001,0000
2025|1|M|LOJA|CELICA|179077,6100|73841,2300|0,0000|0,0000|0,0000|68076,2500|54758,0500|0,0000|32,5000|123756,2200|252918,8400
2025|1|S|MANABI|PICHINCHA|51057,4300|7001,8600|0,0000|0,0000|0,0000|41298,4700|2003,1400|0,0000|470,0000|69562,6100|58059,2900
2025|1|F|CAÑAR|EL TAMBO|2233,1000|30,0100|0,0000|0,0000|0,0000|3875,6300|774,3500|0,0000|0,0000|4649,9800|2263,1100
2025|1|N|TUNGURAHUA|SANTIAGO DE PILLARO|67346,8400|15305,3300|0,0000|0,0000|0,0000|66997,6300|8035,8900|2352,9100|571,1500|77957,5800|82652,1700
2025|1|N|MANABI|FLAVIO ALFARO|1004,2600|1191,0000|0,0000|0,0000|0,0000|3413,0300|1251,0400|0,0000|0,0000|4664,0700|2195,2600
2025|1|J|MANABI|SAN VICENTE|2072,0300|0,0000|0,0000|0,0000|0,0000|1011,2800|59,0100|0,0000|150,0000|1220,2900|2072,0300
2025|1|E|GUAYAS|GUAYAQUIL|7200576,1900|22872277,2900|0,0000|96125,8800|0,0000|16976767,6700|3814869,4400|1485409,6700|43889,5400|22455835,8600|30168979,3600
2025|1|Q|SANTA ELENA|SANTA ELENA|15881,1100|274752,5800|0,0000|0,0000|0,0000|53501,4200|164209,7900|0,0000|2907,5000|220679,2600|290633,6900
2025|1|M|EL ORO|HUAQUILLAS|244004,4500|115157,4200|0,0000|6685,7500|31182,0000|252414,2800|79893,5300|94,0000|1744,3700|355427,8400|397029,6200
2025|1|P|AZUAY|OÑA|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2025|1|N|SANTO DOMINGO DE LOS TSACHILAS|SANTO DOMINGO|2386084,2400|183213,6200|0,0100|27407,8000|0,0000|1369709,5300|337127,0000|33189,0900|44452,1900|1790097,1000|2596705,6700
